STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1001499999,2025-01-01,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",28.4,,20.3,,9999.9,,999.9,,6.2,,9.5,,14.0,999.9,9999.9,"",26.6,*,0.0,I,999.9,000000
1001499999,2025-01-02,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",28.9,14,26.5,14,9999.9,,999.9,,5.6,14,10.8,14,22.0,34.0,30.2,*,26.6,*,99.99,"",999.9,001000
1001499999,2025-01-03,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",26.1,14,23.9,14,9999.9,,999.9,,5.9,14,6.0,14,12.0,999.9,30.2,*,21.2,*,99.99,"",999.9,001000
1001499999,2025-01-05,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",33.4,,33.0,,9999.9,,999.9,,5.0,,12.8,,15.0,999.9,35.6,*,32.0,*,99.99,"",999.9,011000
1001499999,2025-01-06,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",35.2,13,24.1,13,9999.9,,999.9,,5.0,12,9.3,11,13.0,24.1,39.2,*,30.2,*,99.99,"",999.9,001010
1001499999,2025-01-07,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",33.9,17,29.4,17,9999.9,,999.9,,6.2,17,3.6,17,8.9,999.9,37.4,*,30.2,*,0.0,I,999.9,000000
1001499999,2025-01-08,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",32.0,14,28.7,14,9999.9,,999.9,,6.2,14,5.6,14,12.0,999.9,33.8,*,28.4,*,0.0,I,999.9,000000
1001499999,2025-01-09,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",32.6,13,27.3,13,9999.9,,999.9,,6.2,13,4.7,12,9.9,999.9,33.8,*,28.4,*,99.99,"",999.9,001000
1001499999,2025-01-10,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",28.9,14,25.1,14,9999.9,,999.9,,6.2,14,2.0,14,4.1,999.9,32.0,*,24.8,*,0.0,I,999.9,000000
1001499999,2025-01-12,59.791925,5.34085,48.76,"SORSTOKKEN STORD, NO",32.4,,24.2,,9999.9,,999.9,,6.2,,9.9,,14.0,999.9,35.6,*,30.2,*,0.0,I,999.9,000000
